"Dummy ID","Parent/Guardian 1","Parent/Guradian 2"
"3.0291328E7","Graduated from college/university","Graduated from college/university"
"3.0514928E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0139046E7","Graduate school","Graduate school"
"3.0165761E7","Graduated from college/university","Graduated from college/university"
"3.040318E7","Graduate school","Graduate school"
"3.0363465E7","Graduate school","Graduate school"
"3.0390895E7","Graduated from college/university","Graduated from college/university"
"3.0419196E7","Graduated from college/university","Graduate school"
"3.017438E7","Graduated from high/secondary school (or equivalent)","Graduate school"
"3.0386215E7","None","Some grade/primary school"
"3.0408068E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0167269E7","Graduated from college/university","Graduated from college/university"
"3.0246283E7","Graduated from college/university","Graduated from college/university"
"3.0237586E7","Graduated from college/university","Graduated from college/university"
"3.0077504E7","Graduated from college/university","Graduated from college/university"
"3.0292355E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0141984E7","Graduated from college/university","Graduated from college/university"
"3.0086786E7","Graduated from college/university","Graduate school"
"3.02581E7","Graduated from high/secondary school (or equivalent)","Graduate school"
"3.0105363E7","Graduate school","Graduate school"
"3.0232685E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0479269E7","Some high/secondary school","Some high/secondary school"
"2.9965925E7","Graduated from college/university","Graduated from college/university"
"3.032843E7","Graduated from college/university","Graduated from college/university"
"3.0249E7","Graduate school","Graduate school"
"3.0341677E7","Graduate school","Graduate school"
"3.0404324E7","Graduated from college/university","Graduated from college/university"
"3.0078206E7","Graduate school","Graduated from college/university"
"3.0223533E7","Graduated trade school","Graduated from college/university"
"3.0217514E7","Graduated from college/university","Graduated from college/university"
"3.0163603E7","Graduated from college/university",""
"2.9957657E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0232555E7","Graduated from college/university","Graduate school"
"3.0357693E7","Graduated from college/university","Graduated from college/university"
"3.0288845E7","Graduated from college/university","Some college/university"
"3.0190604E7","Some college/university","Graduated from college/university"
"3.0366013E7","Some college/university","Some college/university"
"3.0396186E7","Graduate school","Graduate school"
"2.9799018E7","Graduate school","Graduated from college/university"
"3.0453035E7","Some high/secondary school","Graduated from high/secondary school (or equivalent)"
"3.0353689E7","Graduate school","Graduate school"
"3.0077517E7","Some college/university","Some college/university"
"3.0403778E7","Graduated trade school","Graduated trade school"
"3.013018E7","Graduated from college/university","Graduate school"
"3.0380144E7","Graduated from college/university","Graduated from college/university"
"3.0127775E7","Graduated from college/university","Some college/university"
"3.0107287E7","Graduate school","Graduate school"
"3.052655E7","Graduated trade school","None"
"3.0127671E7","Graduated from college/university","Graduate school"
"2.9357265E7","Some high/secondary school","Some high/secondary school"
"3.0330263E7","",""
"3.0239432E7","Graduate school","Graduate school"
"3.0171156E7","Graduate school","Some college/university"
"3.0295878E7","Graduated from college/university","Graduated from college/university"
"3.0290171E7","Graduate school","Graduate school"
"3.0328378E7","Graduate school","Graduated from college/university"
"3.023704E7","Graduated from college/university","Some college/university"
"3.0150473E7","Graduate school","Graduated from college/university"
"3.0532699E7","Graduated from college/university","Graduated from college/university"
"3.0518399E7","Graduated from college/university","Graduated from college/university"
"3.038147E7","Graduated from college/university","Graduated from college/university"
"3.0370342E7","Graduated from college/university","Graduated from college/university"
"3.0233959E7","Graduated from college/university","Graduated from college/university"
"3.0345278E7","Graduate school","Graduated from college/university"
"3.0211066E7","Graduate school","Graduate school"
"3.0100072E7","Graduate school","Graduated from college/university"
"3.0424643E7","Graduate school","Graduated from college/university"
"3.0090504E7","Graduated from college/university","Graduated from college/university"
"3.0396654E7","Graduate school","Graduated from college/university"
"3.0145221E7","Some college/university","Graduated from college/university"
"3.029476E7","Graduate school","Graduate school"
"3.0285634E7","Graduate school","Graduate school"
"3.0348502E7","Graduated from college/university","Graduate school"
"3.0088151E7","Graduated from high/secondary school (or equivalent)",""
"3.0311283E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0146937E7","Graduate school","Graduate school"
"3.0296268E7","Graduated from college/university","Graduate school"
"3.0503358E7","Graduated from college/university",""
"2.9973777E7","Graduate school","Graduated from college/university"
"3.0300701E7","Graduate school","Graduated from college/university"
"3.0510963E7","Graduated from college/university",""
"3.046493E7","Graduated from college/university","Graduated from college/university"
"3.0276157E7","Graduated from college/university","Graduated from college/university"
"3.0102516E7","Graduated from college/university","Graduate school"
"3.0339532E7","Graduate school","Graduate school"
"3.0347319E7","Graduated from college/university","Graduated trade school"
"2.9932567E7","Graduate school","Graduate school"
"3.0142881E7","Graduated from college/university","Graduated from college/university"
